id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6422,Nashville Charm,12172,Michele,,District 6,36.17315,-86.73581,Private room,40,30,674,2020-03-02,6.92,1,269
25613,Room in Historic East Nashville Craftsman Home,95811,Nell,,District 6,36.17826,-86.74162,Private room,75,2,510,2020-03-14,5.48,1,169
258817,ButterflyRoom-private bath- open June 16,22296,Diana,,District 12,36.16249,-86.58988,Private room,29,30,96,2019-12-14,1.18,7,269
289242,"MorningstarHouse, monthly room- open June 15",22296,Diana,,District 12,36.16102,-86.59207,Private room,28,30,76,2019-01-12,0.66,7,316
319705,"SuperSweetSTUDIO, jacuzzi, monthly",22296,Diana,,District 12,36.16296,-86.59187,Private room,31,30,48,2020-07-03,0.42,7,292
340081,"MorningstarHouse, monthly single room- open soon!",22296,Diana,,District 12,36.16128,-86.58986,Private room,24,30,77,2018-05-23,0.68,7,299
395889,Contemporary-Mod Paradise w/ Private Bathroom,1547584,Kurt,,District 6,36.16492,-86.7501,Private room,95,1,244,2021-06-22,6.44,1,294
430052,"Private Vaulted Suite! King,Wet Bar,Bath/5 min DT!",1684051,Rick,,District 19,36.1723,-86.7925,Entire home/apt,97,2,843,2021-06-20,17.69,4,20
431258,"5 MIN TO DT! 2 Bdrm, 2.5 Baths Hot tub & Patio!",1684051,Rick,,District 19,36.1758,-86.7995,Entire home/apt,307,2,426,2021-06-21,4.49,4,291
513664,Cozy and Convenient in Donelson!,2530554,Lori,,District 14,36.15478,-86.64912,Private room,90,2,27,2015-06-29,0.28,1,87
632636,Admire the Skyline from the Rooftop Terrace at a Chic Suite,1684051,Rick,,District 19,36.1723,-86.7925,Entire home/apt,156,2,333,2021-06-17,12.79,4,41
645985,Serenity Haven,1515903,Karen,,District 6,36.18565,-86.71511,Private room,27,30,49,2021-06-01,0.54,2,109
648088,Heart of Music Row  Private Suite (600 sq FT),3250769,Robyn,,District 19,36.1447,-86.79014,Private room,121,2,385,2021-06-14,6.79,1,316
674159,"A Clean, Quiet Suite in a Great Neighborhood!",3422455,John,,District 6,36.17242,-86.73742,Entire home/apt,146,3,273,2021-05-30,2.69,1,258
681880,Luxurious Rustic Cozy Guesthouse,3471162,Tiffany,,District 7,36.21628,-86.70935,Entire home/apt,89,2,560,2020-07-05,5.56,1,17
747429,Downtown Great Getaway,2066370,Lisa,,District 21,36.18276,-86.80296,Entire home/apt,306,2,60,2021-06-06,0.96,2,226
980344,Downstairs/Midweek only Designer Home n Music City,441439,Angela,,District 24,36.144,-86.82827,Private room,250,2,1,2018-03-21,0.03,4,43
1006989,Private Carriage House,1896384,John And Mike,,District 6,36.17509,-86.73581,Entire home/apt,80,2,467,2021-06-22,8.12,1,103
1009550,The Fab GuesT QuarTers Suite,5554006,Jacque,,District 7,36.21235,-86.70461,Entire home/apt,101,3,206,2021-05-16,3.29,1,47
1039298,Hotel-quality Two-bedroom Suite,5721539,Alyce,,District 7,36.2249,-86.72295,Entire home/apt,80,2,81,2020-03-23,1.60,1,0
1130166,Private Suite in University Area,6201847,Cally And  Ken,,District 17,36.122,-86.78844,Entire home/apt,85,2,399,2021-06-20,8.03,1,187
1206512,Designer's Home in Belmont/12South,3759875,Alayna,,District 18,36.12609,-86.79663,Entire home/apt,600,4,24,2020-11-29,0.26,1,300
1209395,Music Row Apartment and/or Recording Studio!,6604593,Michael,,District 19,36.14883,-86.79629,Entire home/apt,93,3,174,2021-05-26,9.16,1,264
1300670,Valentino's Retreat,119023,Dana,,District 10,36.32114,-86.72644,Entire home/apt,135,2,53,2021-06-13,5.28,1,294
1300996,Bluebird Loft @ 5Points/Downtown  (CDC Clean),7073590,Brigitte,,District 6,36.1696,-86.7251,Entire home/apt,89,1,428,2021-06-17,8.38,14,1
1376970,East Nashville private duplex apt,387150,Kristina,,District 7,36.18945,-86.72531,Entire home/apt,89,30,138,2020-10-15,1.49,2,3
1428018,Take Time out by the Private Lake at Our Urban Oasis,7679962,Cathryne & David,,District 6,36.17574,-86.72014,Private room,106,2,269,2021-06-22,3.20,1,313
1468175,"Walk to Vandy, Downtown & Music Row - FREE SHUTTLE",7720839,Michelle,,District 19,36.14901,-86.78818,Private room,82,14,140,2018-05-20,3.60,4,0
1469884,Walk to The Gulch -FREE SHUTTLE BUS,7720839,Michelle,,District 17,36.14584,-86.78634,Private room,72,1,76,2017-11-12,0.80,4,0
1537921,Truly Central East Nashville Private Cozy Cottage,113637,Cynthia,,District 6,36.16794,-86.73759,Entire home/apt,110,2,208,2021-06-17,2.92,1,300
1546787,Guesthouse in 12 S Neighborhood❤️,6855810,UrbanNashville,,District 18,36.12903,-86.79336,Entire home/apt,104,2,365,2021-06-20,4.43,57,125
1557535,ULITIMATE GIRLS WEEKEND!!! 10 MIN. TO DOWNTOWN!!!!,8291189,John,,District 7,36.22637,-86.70969,Entire home/apt,643,3,66,2021-05-02,0.82,1,281
1583339,Heart of Historic East Nashville,1567001,Amy,,District 6,36.17833,-86.74426,Entire home/apt,366,2,48,2021-06-07,0.51,4,106
1583557,Entire Upstairs-2 Bedroom Private/Owner downstairs,1567001,Amy,,District 6,36.17833,-86.74426,Entire home/apt,150,1,100,2021-06-10,1.38,4,112
1584280,Cheapestead Cottage East Nashville,8440705,Carolyn,,District 6,36.17649,-86.74237,Entire home/apt,94,2,333,2021-06-09,4.43,1,288
1587240,Charismatic room in East Nashville,1567001,Amy,,District 6,36.17868,-86.74394,Private room,70,2,130,2021-01-31,3.51,4,67
1640655,Southern Hospitality - With 2 Rooms! Private Bath!,6154341,Ann,,District 17,36.1254,-86.77825,Private room,90,4,149,2019-05-01,2.34,1,330
1661560,"East Nash tucked away, retro, killer porch, view!",8804227,Kelli,,District 6,36.17622,-86.73512,Entire home/apt,174,1,113,2021-04-12,1.34,1,172
1786497,2BR Artsy Retro in East Nashville: Great Reviews!,7503893,Angie,,District 7,36.19506,-86.71568,Entire home/apt,75,30,102,2021-06-17,1.13,2,125
1793477,East Nashville Underground Apt.,7509912,Sarah & Steve,,District 7,36.1978,-86.70568,Entire home/apt,131,2,457,2021-06-13,5.10,1,339
1840652,A Downtown Great GetAway!,2066370,Lisa,,District 21,36.17642,-86.80902,Entire home/apt,313,2,124,2021-05-31,1.34,2,244
1844680,Private room in great location!,9637660,David And Becky,,District 7,36.21661,-86.7255,Private room,50,1,166,2020-02-15,4.68,3,0
1951714,Cheap Vandy / Downtown Nashville CrashPad,7720839,Michelle,,District 19,36.14721,-86.78759,Shared room,500,1,7,2017-09-11,0.08,4,89
1954040,Vintage style Eastside bungalow,8196681,Anita,,District 7,36.20443,-86.72778,Private room,69,1,254,2021-06-18,6.61,1,329
2022417,⭐️ East Nashville Loft ⭐️ Firepit Rain Shower iPad,9041798,Bryon,,District 7,36.21606,-86.72368,Entire home/apt,214,2,254,2021-06-20,3.21,1,64
2071080,Cheap Downtown Crashpad (Solo Travelers Only),7720839,Michelle,,District 19,36.14717,-86.78754,Shared room,104,1,2,2018-05-05,0.03,4,0
2083878,"3min to DWTN!/2 bds, 1.5bths/Private Suite",10643952,Khira,,District 19,36.17074,-86.79057,Entire home/apt,117,1,478,2021-06-06,6.58,1,102
2138177,Rustic Designer Suite near City Center,6521193,Terry And Piper,,District 6,36.16137,-86.75327,Entire home/apt,129,2,372,2021-06-13,4.19,1,99
2170733,Charming East Nashville Home,6036692,Ruthie,,District 6,36.18854,-86.74452,Entire home/apt,164,2,54,2020-03-16,0.66,1,0
2181743,Take It Easy at an Urban Cottage Professionally Cleaned,7073590,Brigitte,,District 6,36.16976,-86.73837,Entire home/apt,179,1,412,2021-06-16,7.73,14,329
2247632,Country in the city( NINE beds! East Nashville),2245687,Kyah,,District 6,36.1864,-86.71779,Entire home/apt,366,3,151,2021-06-25,1.68,1,312
2261942,Charming Room in Hip East Nashville,11550460,Jim,,District 5,36.18181,-86.7528,Private room,78,2,513,2021-06-23,6.15,1,70
2273933,Sylvan Park home 2 mi- downtown,441439,Angela,,District 24,36.14058,-86.82551,Entire home/apt,550,3,5,2021-05-17,0.06,4,358
2316288,❤︎ NEWLY RENOVATED 1930 Cottage❤︎ PRIME Location❤︎,7428690,Matt & Steph,,District 6,36.18719,-86.74243,Entire home/apt,243,2,258,2021-06-20,3.63,3,294
2372334,Charismatic room in East Nashville,1567001,Amy,,District 6,36.17833,-86.74426,Private room,70,2,49,2021-01-02,1.37,4,63
2396505,Luxe Comfort in an Artistic & Historic Home,12098481,Bryan,,District 18,36.13549,-86.81257,Entire home/apt,618,3,60,2021-06-10,1.60,1,233
2473234,Room At Eastland - Your totally private room!,12649085,Val,,District 6,36.18218,-86.726,Private room,45,2,113,2021-06-19,1.63,1,239
2479230,2BR/1BA Long-Term FURNISHED Rental by Vandy,2800334,Kristin,,District 19,36.14454,-86.79452,Entire home/apt,90,30,92,2021-05-31,1.08,2,217
2521338,"BEAUTIFUL AFFORDABLE SPACE 
F Non smoker only plz",812128,Patricia And John,,District 12,36.1887,-86.59036,Private room,30,31,3,2016-05-12,0.05,7,90
2577619,NASHVILLE'S GEM LOCATION! MUSIC ROW & VANDERBILT,2275056,Debbie And Glenn,,District 18,36.140717,-86.815483,Entire home/apt,604,2,100,2020-03-09,1.20,6,277
2581896,"Live Like a Local in E. Nashville, 196 5* Reviews",13221453,Christy,,District 6,36.17061,-86.74256,Entire home/apt,150,3,215,2021-04-16,2.53,5,168
2590492,Purple Moon River House  Monthly Rentals Only,13262394,Dee,,District 15,36.2422,-86.70531,Entire home/apt,275,30,21,2018-07-30,0.24,1,365
2666769,Cottage at West End/Vandy/Hillsboro,9551442,Debra,,District 21,36.14705,-86.81845,Entire home/apt,115,2,574,2021-06-24,7.83,6,220
2694882,"E. Nashville, 207 5* Reviews, Close to Everything",13221453,Christy,,District 6,36.17029,-86.74104,Entire home/apt,151,2,224,2019-11-18,7.68,5,84
2699594,"Broadway Penthouse, Walk to Live Music, Bars!",1099118,Cayla,,District 19,36.16223,-86.77752,Entire home/apt,276,2,160,2021-06-13,1.99,1,335
2710049,Affordable extended stays,558742,Sara Jane,,District 12,36.16162,-86.5911,Private room,29,30,9,2018-03-15,0.18,1,283
2726453,Luxury Living & Perfect Location Walk to Music Row,2275056,Debbie And Glenn,,District 18,36.14077,-86.81479,Entire home/apt,149,2,161,2021-06-16,2.47,6,33
2743820,"East Nashville, 2 Bedroom Bungalow",5443095,Brad,,District 7,36.21783,-86.71522,Entire home/apt,103,31,84,2021-05-08,1.02,1,248
2811765,Historic Bungalow - 3 BR & 2.5 Bath,5461408,Nancy,,District 17,36.13434,-86.77735,Entire home/apt,100,30,5,2018-01-01,0.06,1,0
2824336,"Modern Home, Gulch, Blocks from Downtown",14448697,Che,,District 19,36.14909,-86.78868,Entire home/apt,599,2,139,2021-06-14,1.76,1,315
2871526,Cozy 1920s Cottage in 12th South,2915436,Brad,,District 17,36.12834,-86.7861,Entire home/apt,393,4,32,2021-05-29,0.55,1,1
2874811,"Modern, Stylish,  5 ★ Cottage close to EVERYTHING!",3751912,Chaney,,District 6,36.16662,-86.7486,Entire home/apt,75,30,154,2021-03-28,4.34,2,98
2906844,Beautiful Loft Apt East Nashville,6117864,Sara,,District 6,36.17718,-86.74109,Entire home/apt,92,2,407,2021-06-15,8.49,1,100
2908364,"River View, Dock, Pool, Hot tub, CASR-201517041",14858294,Bill And Anne,,District 15,36.22014,-86.70626,Entire home/apt,662,3,24,2020-10-25,0.44,1,269
2931998,Light-filled Modern Bungalow at Musician's Hideaway,5151272,Carly,,District 6,36.17477,-86.73981,Entire home/apt,313,3,91,2020-03-02,1.28,1,0
2950152,"Nashville City, Broadway , Vanderbilt Pets Welcome",15060012,William And Vicki,,District 17,36.14225,-86.79286,Entire home/apt,243,1,555,2021-06-18,10.12,1,249
2958698,"4 BR Home, 10 min to Dwntwn",6653482,Jessica,,District 24,36.14579,-86.83957,Entire home/apt,300,2,26,2020-07-26,0.32,1,0
3005865,"Poodle Springs, Luxury Lodging",15318271,Bett & Rob,,District 34,36.05341,-86.84215,Private room,150,30,23,2018-11-12,0.68,1,332
3021231,12th S- WALK TO RESTAURANTS!! 3 MILES TO DOWNTOWN,15395208,Julie And Josh,,District 17,36.12133,-86.78245,Entire home/apt,361,3,185,2021-06-20,3.27,1,298
3043332,Loaded Vagabond Studio (Near Opry and Downtown),293488,Caitlin,,District 15,36.16429,-86.68384,Entire home/apt,77,2,294,2021-06-15,3.83,2,137
3052313,Beautiful Belmont Home Perfect for Family Fun!,15539580,Robert,,District 18,36.12228,-86.80152,Entire home/apt,400,2,9,2020-11-29,0.12,1,62
3056884,"Mulberry House, Upscale Guest Cottage in Nashville",13960682,Doug,,District 25,36.11481,-86.78929,Entire home/apt,300,2,6,2021-06-19,0.17,1,296
3072413,Cozy 2BR East Nashville suite,9637660,David And Becky,,District 7,36.21517,-86.72557,Private room,90,2,66,2020-03-10,0.91,3,0
3095791,Convenient Private Room in Midtown,3298595,Heidi,,District 21,36.15532,-86.8004,Private room,70,30,51,2019-10-11,1.00,2,161
3107569,DOWNTOWN 7000 sf Mansion 7 Min to Broadway!,15494980,Devon,,District 5,36.19976,-86.76057,Entire home/apt,700,3,115,2021-04-25,2.23,2,350
3121821,Charming private apt. in hip area,14083317,Merrilyn,,District 6,36.18774,-86.74115,Entire home/apt,95,1,773,2021-06-19,33.41,2,271
3123909,Spacious 4BR House near Downtown,7961115,Blake,,District 19,36.18161,-86.79086,Entire home/apt,386,2,111,2021-06-06,1.68,2,314
3158038,Welcome to 12 South comfort!,5611748,Melissa,,District 17,36.1348,-86.78514,Entire home/apt,494,2,20,2021-06-13,0.24,1,38
3231144,Private 1BD studio that sleeps 4,16353212,Brett,,District 18,36.12937,-86.79364,Entire home/apt,99,30,8,2018-03-28,0.10,1,18
3275310,Cozy Chic Cottage in Popular East Nashville,6233192,Michelle,,District 6,36.17942,-86.7308,Entire home/apt,224,3,64,2020-03-08,0.86,2,0
3288576,Belmont Modern Loft Guest House,2275056,Debbie And Glenn,,District 18,36.12465,-86.7947,Entire home/apt,179,1,122,2021-06-18,3.24,6,41
3328710,Hot West End Condo-walk to fun!,16805934,Rachael,,District 21,36.15247,-86.81884,Entire home/apt,200,30,6,2015-08-24,0.07,4,365
3379848,Casual Comfort at The Hotel Not California,17050462,Patrick & Janet,,District 16,36.12451,-86.71123,Entire home/apt,128,2,96,2021-06-27,2.50,1,296
3398939,!!DOWNTOWN CONDO WITH GREAT POOL AND VIEW!! 84,17145199,Brad,,District 19,36.17413,-86.7822,Entire home/apt,161,1,296,2020-03-02,7.28,8,95
3464176,Spacious Home in Cool East Nashville - #2019071966,17453866,Alex,,District 5,36.17866,-86.76967,Entire home/apt,386,2,45,2021-05-31,1.17,1,216
3498020,Convenient Room in Midtown by Vandy,3298595,Heidi,,District 21,36.15615,-86.80048,Private room,80,30,1,2016-06-01,0.02,2,179
3571432,Apartment on Broadway!,7894194,Heirbnb,,District 19,36.15117,-86.79539,Entire home/apt,93,1,676,2021-06-27,8.31,18,280
3578360,East Nashville & Easy Bike Downtown,11006332,Cp,,District 6,36.16369,-86.74046,Entire home/apt,180,2,93,2021-06-10,1.10,3,224
3595967,"New, Spacious, Clean, near Downtown",14103090,Gary,,District 17,36.13955,-86.76488,Entire home/apt,384,3,61,2021-06-06,0.73,1,149
3615228,Sylvan Park Guest Quarters,39713,Ellen,,District 24,36.1504,-86.84701,Entire home/apt,65,30,50,2021-06-20,1.10,1,365
3643239,Downtown Hostel - Private Dorm,16246720,Music City Guest House,,District 19,36.16428,-86.77653,Hotel room,111,1,181,2020-12-08,6.69,15,0
3648549,"Serene, Cozy Getaway; Lipscomb, Vanderbilt,12South",931636,Debby,,District 25,36.10373,-86.79625,Entire home/apt,102,2,113,2020-11-12,2.33,1,0
3686152,12th South Dream Retreat - Family Friendly!,15586733,Neal,,District 17,36.1269,-86.78371,Entire home/apt,491,2,206,2021-04-07,2.49,17,232
3696753,Restrung East Nashville Condo,18830581,Mike & Kate,,District 6,36.17069,-86.75593,Entire home/apt,214,3,278,2021-06-08,7.26,2,104
3703925,"Charming flat in heart of Nashville, Sylvan Park",441439,Angela,,District 24,36.14127,-86.82559,Entire home/apt,112,1,518,2021-06-19,16.32,4,102
3704256,Cozy Bungalow,3568608,Anna,,District 6,36.18188,-86.72623,Entire home/apt,60,2,113,2020-02-10,2.21,2,0
3710914,Cottage-Style East Nashville Home close to Downtown,225274317,Wendy,,District 5,36.18081,-86.77149,Entire home/apt,166,2,495,2021-06-23,13.12,3,243
3717911,Downtown Hostel (Coed Shared Dorm),16246720,Music City Guest House,,District 19,36.1647,-86.77615,Hotel room,38,1,643,2020-12-23,18.80,15,0
3742359,Five Star Buena Vista East Nashville Loft,13976860,Connie,,District 6,36.16937,-86.73648,Entire home/apt,149,2,281,2021-06-20,7.30,1,200
3760692,Love Nashville? Paradise Ridge,14171282,Susan And Fred,,District 1,36.28628,-86.89658,Private room,85,1,233,2021-06-21,6.33,1,245
3760928,Historic Suite in East Nashville,19112532,Angela,,District 6,36.19123,-86.74158,Private room,89,1,304,2020-11-29,4.46,1,117
3789558,Beautiful Home Very Close to Downtown,19451333,Narum,,District 23,36.13111,-86.8813,Entire home/apt,200,3,40,2021-05-31,0.54,4,58
3793659,Family Home Downtown Nashville,9633722,Molly,,District 19,36.17136,-86.79406,Entire home/apt,379,2,165,2021-06-21,4.35,3,303
3811909,Modern Cottage East Nashville,11543228,Jess,,District 6,36.18235,-86.72676,Entire home/apt,92,2,290,2021-06-21,3.81,1,39
3861690,Southern Charm on the Farm,19743617,Tom & Ann,,District 35,36.05274,-87.03498,Entire home/apt,125,2,161,2021-06-03,5.89,1,211
3867817,"Luxury ""Shabby Chic Dollhouse"" Home~BEST LOCATION!",19969236,Elizabeth,,District 24,36.1221,-86.8422,Entire home/apt,263,30,8,2019-10-31,0.10,2,331
3895594,Nature in Music City,20164535,Brian,,District 30,36.07588,-86.71173,Entire home/apt,105,30,0,,,1,299
3905148,Private Entry/1895 Victorian,19204818,"Tom And Wife, Mary",,District 6,36.17377,-86.74145,Private room,104,1,400,2021-06-23,10.34,1,327
3907104,Backyard Oasis ★ Steps from Dining & Shops ★ Mins to Downtown,593556,Alece,,District 6,36.17457,-86.75116,Entire home/apt,224,1,98,2021-06-21,1.18,10,299
3949381,"SWANKY PAD, KILLER LOCATION!!!",8025232,Dj,,District 18,36.12581,-86.80926,Entire home/apt,100,14,10,2021-05-28,0.12,1,281
3952633,Stylish Condo in Trendy 12South,7096686,Meredith,,District 17,36.12385,-86.77719,Entire home/apt,146,27,24,2019-05-27,0.29,2,97
4033107,Cozy Downtown Nashville Room,9081613,Sritha,,District 19,36.16185,-86.78039,Private room,132,1,85,2016-09-13,1.12,1,0
4033674,"Modern Condo & Pool,Downtown Close!",14657565,Daphne,,District 17,36.12644,-86.77843,Entire home/apt,82,1,685,2021-06-19,9.76,2,233
4047679,1BR/1BA Music Row Long-Term Executive Suite,2800334,Kristin,,District 17,36.14275,-86.79487,Entire home/apt,72,30,99,2021-05-23,2.88,2,216
4067086,Urban Art District Abode,9596278,Jacob,,District 17,36.14392,-86.76227,Entire home/apt,106,1,625,2021-06-10,10.56,4,263
4100639,!!RIVERFRONT CONDO WITH VIEW*  WALK TO BROADWAY!!,17145199,Brad,,District 19,36.17105,-86.78033,Entire home/apt,121,1,320,2021-06-24,4.15,8,234
4110237,"Trendy, Brand New Condo One Mile From Downtown.",16949507,Anastacia And Freddy,,District 21,36.15962,-86.80651,Entire home/apt,151,2,39,2021-06-16,39,1,58
4169295,Belmont 12th South DREAM HOUSE: Top rated home,2275056,Debbie And Glenn,,District 18,36.12465,-86.79689,Entire home/apt,899,2,76,2021-06-20,1.09,6,284
4170603,8th Ave. Near 12 South and Downtown,16831211,Chris,,District 17,36.12609,-86.77792,Entire home/apt,72,3,288,2021-06-16,12.27,1,196
4178988,Award Winning Private Cottage NASHVILLE,9551442,Debra,,District 6,36.1748,-86.73808,Entire home/apt,109,1,619,2021-06-24,15.59,6,211
4197716,Scandinavian Style Apartment in Heart of East Nashville,12122804,Cass And Martin,,District 6,36.18111,-86.73229,Entire home/apt,133,1,525,2021-06-11,7.59,3,154
4227049,East Nashville Victorian Home,7153613,Tammi,,District 6,36.18729,-86.73623,Entire home/apt,295,2,65,2019-10-20,1.42,1,70
4252199,Big & Cozy East Nashville Retreat,22066344,Katie,,District 5,36.18327,-86.75205,Entire home/apt,371,2,339,2021-06-13,4.22,5,194
4266652,Stylish Condo Centrally Located,22149003,A.,,District 26,36.08643,-86.73305,Private room,68,2,21,2018-11-18,0.33,1,0
4275484,PERFECT Location ★ 3 BR/2 BA ★ 1.5 mi to Broadway,22196890,Donald,,District 17,36.13807,-86.76732,Entire home/apt,272,2,243,2021-04-25,3.31,1,300
4278005,"""Plan B"" Guest Suite",21259075,Jessica,,District 24,36.1484,-86.84671,Entire home/apt,45,30,106,2021-02-27,1.47,1,0
4278864,Heart of East Nashville,21984552,Helen Gaye And Earl,,District 6,36.17296,-86.75134,Private room,97,2,401,2020-03-14,5.06,1,1
4302855,The Commodore - 3 Bedrooms ON the Vanderbilt Campus!,6675690,Isabeau And Shaun,,District 18,36.13751,-86.81267,Entire home/apt,444,2,117,2021-06-13,2.75,61,332
4302984,Awesome Musician-friendly room!,22335489,Jan-Erik Börje,,District 16,36.11888,-86.73169,Private room,100,1,0,,,1,364
4303083,"Beautifully Chic Home on the East Side, Clean & Sanitized",6675690,Isabeau And Shaun,,District 6,36.17144,-86.74783,Entire home/apt,293,2,127,2021-06-20,2.36,61,303
4351066,Modern Studio in Hip Melrose,16587828,Cal,,District 17,36.12679,-86.77831,Entire home/apt,71,2,379,2021-06-03,379,3,304
4358798,East Nashville 1930's Cottage Unit B,16922948,Meagan,,District 7,36.19241,-86.72529,Entire home/apt,85,28,89,2021-02-15,3.35,2,210
4365735,East Nashville 1930'a Cottage Unit A,16922948,Meagan,,District 7,36.19229,-86.7253,Entire home/apt,195,28,80,2021-05-31,1.03,2,340
4387520,Cool East Nashville Cottage!,5137374,Amanda,,District 6,36.1723,-86.73499,Entire home/apt,125,2,119,2020-08-29,1.62,1,305
4404303,Private Loft Apt Vandy / Belmont,22862844,Olivia,,District 18,36.13361,-86.80678,Entire home/apt,99,2,290,2019-07-07,4.02,1,0
4436799,Midtown/Kristofferson's old Apt!,23029956,Ricky,,District 19,36.15259,-86.79593,Entire home/apt,170,1,608,2021-06-13,7.96,3,16
4438136,"Updated Historic Home, Vibrant Park, HVAC w/ UV L",10389445,Janet,,District 24,36.13354,-86.82565,Entire home/apt,307,2,165,2021-05-30,4.78,1,112
4476315,"Charming Poppy House Villa, Walk to Music and More.",23224852,Jamie,,District 19,36.14555,-86.7896,Entire home/apt,214,2,334,2021-06-25,6.91,1,292
4485271,DOWNTOWN Riverfront Condo close to BROADWAY ACTION,23271865,Harry,,District 19,36.17332,-86.78052,Entire home/apt,138,2,155,2021-06-23,2.05,2,250
4490882,Great Condo in 12South,7096686,Meredith,,District 17,36.12529,-86.77814,Entire home/apt,146,27,25,2019-10-01,0.31,2,177
4491931,Mid-Century Modern East Nashville Craftsman in Five Points,23301240,Andy,,District 6,36.17614,-86.74306,Entire home/apt,144,2,214,2021-06-01,2.92,1,129
4494569,"Germantown 4bd, Hot tub&- 2 Miles from Bdwy",23314330,Sara,,District 19,36.1809,-86.79249,Entire home/apt,506,2,102,2021-06-06,2.23,3,305
4511965,Duplex- Inc Both Sides - in E. Nash 415 5* Reviews,13221453,Christy,,District 6,36.1711,-86.74227,Entire home/apt,300,2,15,2019-11-25,0.19,5,262
4531756,Southern Charm meets Old World Hospitality,23496125,Maria Davis,,District 25,36.08877,-86.79513,Entire home/apt,628,3,17,2021-06-20,0.51,1,345
4559286,The Green Menagerie,23636518,Elizabeth,,District 27,36.05031,-86.73662,Private room,80,1,157,2021-06-20,3.10,1,64
4582359,South Of Town Oasis,23752681,Lydia,,District 26,36.07836,-86.73331,Entire home/apt,102,1,368,2020-03-09,7.73,2,0
4604518,Gated community w/yard & parking✦Close to Downtown,8008453,Alyssa,,District 17,36.12443,-86.76344,Entire home/apt,351,2,238,2021-06-22,3.40,3,311
4621726,"Cute, Cozy Cottage in Nashville",17913438,Randa,,District 24,36.14653,-86.84341,Entire home/apt,129,2,106,2021-06-13,1.37,1,293
4625481,Downtown Nashville Condo on River,83323910,Rebecca,,District 19,36.17394,-86.77991,Entire home/apt,196,2,87,2020-03-03,1.22,2,265
4688417,Artistic Craftsman Home in East Nashville,9244640,Kate,,District 5,36.18992,-86.74922,Entire home/apt,245,2,25,2020-02-16,0.64,1,0
4688669,Luxurious Downtown Corner Views 2 bed 2bath-#211,24241984,Patsy,,District 19,36.15594,-86.76575,Entire home/apt,299,2,54,2021-05-16,0.96,13,185
4786007,East Nashville Loft-Style Apartment,4067187,Susan,,District 6,36.18464,-86.72886,Entire home/apt,55,31,173,2020-10-17,7.14,1,35
4787052,Nashville Carriage House,24675632,Bill And Debbie,,District 6,36.18504,-86.74595,Entire home/apt,99,1,409,2021-06-25,6.97,1,279
4796367,Greenway Golden Bnb - E. Nashville getaway,7267223,Chris & Daniella,,District 7,36.20229,-86.70199,Entire home/apt,149,1,77,2019-09-30,1.11,1,0
4803359,Spacious 1BD in Quiet Green Setting,19451333,Narum,,District 23,36.13062,-86.88099,Entire home/apt,113,30,5,2016-01-01,0.07,4,330
4806588,!!RIVERFRONT CONDO WITH VIEW*WALK TO BROADWAY!! 60,17145199,Brad,,District 19,36.17068,-86.77854,Entire home/apt,119,1,365,2021-06-24,7.68,8,282
4809998,East Nashville 3BR - Great location,24774248,Doy,,District 5,36.19208,-86.76113,Entire home/apt,161,2,112,2021-06-01,2.29,1,35
4810344,12 South Apartment for Rent,4983840,Nathan,,District 18,36.13279,-86.79113,Entire home/apt,95,1,256,2021-06-18,4.17,1,270
4857128,Cozy Green Hills apartment (1 mi from Lipscomb U.),24987037,Patrick,,District 25,36.09474,-86.79189,Entire home/apt,86,3,393,2021-06-08,5.35,1,106
4861360,Little Hollywood Gem East Nashville,25006117,Stephanie,,District 6,36.17808,-86.73524,Entire home/apt,190,2,54,2020-03-08,0.70,1,176
4878145,4BR/3.5BA Luxury home with pool,25092986,Reenie,,District 12,36.21325,-86.59431,Entire home/apt,521,3,19,2020-09-07,0.53,2,199
4917247,Entire Cozy Cottage/5 Points/E Nash,18167773,Emily,,District 6,36.17777,-86.74039,Entire home/apt,143,2,319,2021-06-05,4.09,2,282
4924659,Freshly Renovated Historic Suite,25366040,Todd,,District 24,36.1497,-86.84371,Entire home/apt,100,1,369,2021-06-12,9.74,1,295
4935632,Music/Photography Studio Live-In! Berry Hill Area!,25430263,Danny,,District 17,36.12435,-86.76407,Private room,42,30,261,2020-12-31,12.41,7,323
4949787,4BDRM/7QUEEN Artist's Home*Deck*Gated w/a Park,25467486,Erin,,District 17,36.12334,-86.76343,Entire home/apt,242,3,158,2021-06-10,2.54,1,291
4958707,The Ruby at Music Row,9596278,Jacob,,District 19,36.14595,-86.7877,Entire home/apt,106,1,560,2021-05-31,7.80,4,233
4963269,East Nashville Mod Quad,9629632,Kelly,,District 6,36.18807,-86.74442,Entire home/apt,75,2,234,2021-06-09,3.24,2,79
5014393,Sweet cottage on Nashville farm!,6216127,Terry Jo,,District 34,36.04394,-86.83424,Entire home/apt,138,90,73,2016-07-31,1.03,1,87
5039858,"PRIVATE bd/bth, Great Location, Off-Street Parking",25350815,Alexander,,District 7,36.19762,-86.73347,Private room,106,1,85,2021-06-20,1.13,1,336
